Entry	Cross-reference (InterPro)
P38571	IPR029058;IPR000073;IPR025483;
P38650	IPR003593;IPR035699;IPR035706;IPR026983;IPR024743;IPR024317;IPR004273;IPR013594;IPR013602;IPR027417;
P39052	IPR027188;IPR000375;IPR001401;IPR019762;IPR022812;IPR030381;IPR003130;IPR020850;IPR027417;IPR011993;IPR001849;
P39086	IPR001828;IPR019594;IPR001508;IPR001320;IPR028082;
P39655	IPR000907;IPR013819;IPR036226;IPR020834;IPR020833;IPR001885;IPR001024;IPR036392;
P39656	IPR005013;
P39688	IPR035750;IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR036028;IPR001452;IPR008266;IPR020635;
P39748	IPR036279;IPR023426;IPR008918;IPR029060;IPR006086;IPR006084;IPR019974;IPR006085;
P39877	IPR001211;IPR033112;IPR016090;IPR036444;IPR033113;
P39900	IPR000585;IPR036375;IPR018487;IPR018486;IPR033739;IPR024079;IPR028718;IPR001818;IPR021190;IPR021158;IPR006026;IPR002477;IPR036365;
P40189	IPR003961;IPR036116;IPR003529;IPR013783;IPR010457;IPR015321;
P40225	IPR009079;IPR019767;IPR001323;IPR003978;
P40238	IPR003961;IPR036116;IPR015152;IPR013783;IPR003528;
P40261	IPR025820;IPR000940;IPR029063;
P40306	IPR029055;IPR000243;IPR034384;IPR024689;IPR016050;IPR001353;IPR023333;
P40313	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P40337	IPR002714;IPR024048;IPR037139;IPR024053;IPR037140;IPR036208;IPR022772;
P40394	IPR013149;IPR013154;IPR002328;IPR011032;IPR036291;IPR028635;
P40763	IPR008967;IPR000980;IPR036860;IPR001217;IPR035855;IPR036535;IPR013800;IPR015988;IPR013801;IPR012345;IPR013799;
P40925	IPR001557;IPR022383;IPR001236;IPR015955;IPR001252;IPR011274;IPR010945;IPR036291;
P40926	IPR001557;IPR022383;IPR001236;IPR015955;IPR001252;IPR010097;IPR036291;
P41143	IPR000321;IPR000276;IPR017452;IPR001418;
P41144	IPR000276;IPR017452;IPR000452;IPR001418;
P41145	IPR000276;IPR017452;IPR000452;IPR001418;
P41146	IPR000276;IPR017452;IPR001418;IPR001420;
P41148	IPR003594;IPR036890;IPR019805;IPR037196;IPR001404;IPR020575;IPR020568;
P41149	IPR000276;IPR017452;IPR001908;IPR000621;IPR001671;
P41180	IPR001828;IPR000337;IPR011500;IPR038550;IPR017978;IPR000068;IPR017979;IPR028082;
P41212	IPR000418;IPR003118;IPR013761;IPR036388;IPR036390;
P41226	IPR032420;IPR032418;IPR000594;IPR018965;IPR038252;IPR019572;IPR035985;IPR018075;IPR033127;IPR000011;
P41229	IPR001606;IPR036431;IPR003347;IPR003349;IPR013637;IPR019786;IPR004198;IPR011011;IPR001965;IPR019787;IPR013083;
P41231	IPR000276;IPR017452;IPR000356;
P41233	IPR003593;IPR003439;IPR017871;IPR026082;IPR027417;
P41235	IPR003068;IPR039067;IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
P41240	IPR035026;IPR035027;IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR036028;IPR001452;IPR008266;IPR020635;
P41245	IPR000562;IPR036943;IPR000585;IPR036375;IPR018487;IPR018486;IPR013806;IPR033739;IPR024079;IPR028688;IPR001818;IPR021190;IPR021158;IPR006026;IPR002477;IPR036365;IPR036366;IPR006970;
P41252	IPR001412;IPR002300;IPR033709;IPR002301;IPR023586;IPR013155;IPR014729;IPR009080;IPR009008;
P41279	IPR011009;IPR017424;IPR000719;IPR008271;
P41440	IPR002666;IPR020846;IPR036259;IPR028339;
P41586	IPR017981;IPR036445;IPR001879;IPR002285;IPR000832;IPR017983;
P41587	IPR017981;IPR036445;IPR001879;IPR000832;IPR017983;IPR001571;IPR002284;
P41594	IPR001828;IPR000337;IPR011500;IPR038550;IPR017978;IPR017979;IPR000162;IPR000202;IPR019588;IPR028082;
P41595	IPR000482;IPR002231;IPR000276;IPR017452;
P41597	IPR002237;IPR000355;IPR000276;IPR017452;
P41738	IPR033348;IPR039091;IPR011598;IPR036638;IPR001610;IPR000014;IPR035965;IPR013767;IPR013655;
P41743	IPR000961;IPR034661;IPR020454;IPR011009;IPR034877;IPR000270;IPR002219;IPR012233;IPR017892;IPR000719;IPR017441;IPR008271;
P41968	IPR000276;IPR017452;IPR002122;IPR001908;IPR001671;
P42224	IPR008967;IPR000980;IPR036860;IPR001217;IPR038295;IPR035859;IPR022752;IPR036535;IPR013800;IPR015988;IPR013801;IPR012345;IPR013799;
P42225	IPR008967;IPR000980;IPR036860;IPR001217;IPR038295;IPR035859;IPR022752;IPR036535;IPR013800;IPR015988;IPR013801;IPR012345;IPR013799;
P42226	IPR008967;IPR000980;IPR036860;IPR001217;IPR028187;IPR035857;IPR036535;IPR013800;IPR015988;IPR013801;IPR012345;IPR013799;
P42227	IPR008967;IPR000980;IPR036860;IPR001217;IPR035855;IPR036535;IPR013800;IPR015988;IPR013801;IPR012345;IPR013799;
P42229	IPR008967;IPR000980;IPR036860;IPR001217;IPR035858;IPR036535;IPR013800;IPR015988;IPR013801;IPR012345;IPR013799;
P42260	IPR001828;IPR019594;IPR001508;IPR001320;IPR028082;
P42261	IPR001828;IPR019594;IPR001508;IPR001320;IPR028082;
P42262	IPR001828;IPR019594;IPR001508;IPR001320;IPR028082;
P42263	IPR001828;IPR019594;IPR001508;IPR001320;IPR028082;
P42264	IPR001828;IPR019594;IPR001508;IPR001320;IPR028082;
P42330	IPR018170;IPR020471;IPR023210;IPR036812;
P42336	IPR016024;IPR011009;IPR000403;IPR036940;IPR018936;IPR003113;IPR002420;IPR000341;IPR008290;IPR037704;IPR015433;IPR001263;IPR029071;
P42337	IPR016024;IPR011009;IPR000403;IPR036940;IPR018936;IPR003113;IPR002420;IPR000341;IPR008290;IPR037704;IPR015433;IPR001263;IPR029071;
P42338	IPR016024;IPR035892;IPR011009;IPR000403;IPR036940;IPR018936;IPR003113;IPR002420;IPR000341;IPR008290;IPR037702;IPR015433;IPR001263;IPR029071;
P42345	IPR011989;IPR016024;IPR024585;IPR003152;IPR009076;IPR036738;IPR011009;IPR000403;IPR036940;IPR018936;IPR003151;IPR014009;IPR026683;IPR011990;
P42346	IPR011989;IPR016024;IPR024585;IPR003152;IPR009076;IPR036738;IPR011009;IPR000403;IPR036940;IPR018936;IPR003151;IPR014009;IPR026683;
P42356	IPR016024;IPR011009;IPR000403;IPR036940;IPR018936;IPR015433;IPR001263;
P42568	IPR038704;IPR005033;
P42574	IPR015471;IPR029030;IPR033139;IPR016129;IPR002398;IPR002138;IPR001309;IPR015917;
P42575	IPR001315;IPR029030;IPR035702;IPR033139;IPR016129;IPR011029;IPR002398;IPR002138;IPR001309;IPR015917;
P42677	IPR000592;IPR011332;
P42679	IPR035027;IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR036028;IPR001452;IPR008266;IPR020635;
P42680	IPR011009;IPR011993;IPR001849;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR036028;IPR001452;IPR035572;IPR008266;IPR020635;IPR001562;
P42681	IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR036028;IPR001452;IPR035870;IPR035579;IPR008266;IPR020635;
P42684	IPR035837;IPR015015;IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR036028;IPR001452;IPR008266;IPR020635;
P42685	IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR035805;IPR036028;IPR001452;IPR008266;IPR020635;
P42785	IPR029058;IPR008758;
P42858	IPR011989;IPR016024;IPR000091;IPR028426;IPR024613;
P42866	IPR000276;IPR017452;IPR000105;IPR001418;
P42891	IPR029733;IPR024079;IPR000718;IPR018497;IPR008753;
P42892	IPR029733;IPR024079;IPR000718;IPR018497;IPR008753;
P42893	IPR029733;IPR024079;IPR000718;IPR018497;IPR008753;
P43003	IPR001991;IPR018107;IPR036458;
P43004	IPR001991;IPR018107;IPR036458;
P43005	IPR001991;IPR018107;IPR036458;
P43088	IPR000276;IPR017452;IPR000141;IPR008365;
P43114	IPR000276;IPR017452;IPR001758;IPR008365;IPR001244;
P43115	IPR001481;IPR000276;IPR017452;IPR008365;IPR001244;IPR000265;
P43116	IPR000276;IPR017452;IPR008365;IPR001923;
P43117	IPR000276;IPR017452;IPR000141;IPR008365;IPR001244;
P43119	IPR000276;IPR017452;IPR008365;IPR000370;
P43140	IPR002233;IPR001004;IPR000276;IPR017452;
P43143	IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;IPR002394;
P43144	IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;IPR002394;
P43155	IPR000542;IPR039551;
P43166	IPR001148;IPR036398;IPR023561;IPR018338;
P43219	IPR017981;IPR036445;IPR001879;IPR001749;IPR000832;IPR017983;
P43220	IPR017981;IPR036445;IPR001879;IPR003290;IPR003292;IPR000832;IPR017983;
P43235	IPR038765;IPR025661;IPR000169;IPR025660;IPR013128;IPR000668;IPR015644;IPR039417;IPR013201;
P43236	IPR038765;IPR025661;IPR000169;IPR025660;IPR013128;IPR000668;IPR015644;IPR039417;IPR013201;
P43250	IPR000961;IPR000239;IPR011009;IPR000719;IPR017441;IPR016137;IPR036305;IPR008271;
P43253	IPR000276;IPR017452;IPR008365;IPR000370;
P43346	IPR002624;IPR031314;IPR027417;
P43351	IPR004585;IPR007232;
P43354	IPR035500;IPR003070;IPR000536;IPR001723;IPR003073;IPR001628;IPR013088;
P43367	IPR033883;IPR022682;IPR022683;IPR036213;IPR029539;IPR011992;IPR018247;IPR002048;
P43378	IPR001251;IPR036865;IPR011074;IPR036273;IPR029021;IPR000242;IPR016130;IPR003595;IPR000387;
P43403	IPR011009;IPR023420;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR035838;IPR008266;IPR020635;IPR012234;
P43404	IPR011009;IPR023420;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR035838;IPR008266;IPR020635;IPR012234;
P43405	IPR011009;IPR023420;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR035838;IPR008266;IPR020635;IPR012234;
P43428	IPR016275;IPR036938;IPR000326;
P43490	IPR013785;IPR007229;IPR016471;IPR036068;
P43657	IPR000276;IPR017452;
P43681	IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;IPR002394;
P45352	IPR023451;IPR036926;IPR000398;IPR020940;
P45452	IPR028711;IPR000585;IPR036375;IPR018487;IPR018486;IPR033739;IPR024079;IPR001818;IPR021190;IPR021158;IPR006026;IPR002477;IPR036365;IPR036366;
P45877	IPR029000;IPR024936;IPR020892;IPR002130;
P45880	IPR023614;IPR001925;IPR027246;IPR030277;
P45974	IPR038765;IPR001394;IPR015940;IPR009060;IPR016652;IPR018200;IPR028889;IPR013083;IPR001607;
P45983	IPR011009;IPR003527;IPR008351;IPR000719;IPR008271;
P45984	IPR011009;IPR003527;IPR008351;IPR000719;IPR008271;
P45985	IPR011009;IPR000719;IPR017441;IPR008271;
P46002	IPR000276;IPR017452;IPR002282;
P46059	IPR020846;IPR036259;IPR004768;IPR000109;IPR018456;
P46063	IPR011545;IPR004589;IPR014001;IPR001650;IPR027417;IPR032284;IPR036388;
P46093	IPR000276;IPR017452;IPR002276;
P46098	IPR008132;IPR008133;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P46197	IPR001054;IPR018297;IPR001828;IPR001170;IPR011009;IPR029787;IPR028082;IPR000719;IPR001245;
P46406	IPR020831;IPR020830;IPR020829;IPR020828;IPR006424;IPR036291;
P46531	IPR002110;IPR020683;IPR036770;IPR024600;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR009030;IPR008297;IPR035993;IPR022362;IPR000800;IPR010660;IPR011656;
P46616	IPR001513;IPR001634;IPR000276;IPR017452;
P46636	IPR002147;IPR002231;IPR000276;IPR017452;
P46663	IPR001186;IPR000496;IPR000276;IPR017452;
P46734	IPR011009;IPR000719;IPR017441;IPR008271;
P46821	IPR026074;IPR027321;IPR000102;
P46934	IPR035892;IPR000569;IPR035983;IPR001202;IPR036020;
P46952	IPR010329;IPR016700;IPR014710;IPR011051;
P46953	IPR010329;IPR016700;IPR014710;IPR011051;
P47211	IPR003906;IPR000405;IPR000276;IPR017452;
P47712	IPR016035;IPR000008;IPR035892;IPR002642;
P47713	IPR016035;IPR000008;IPR035892;IPR002642;
P47743	IPR001828;IPR000337;IPR011500;IPR038550;IPR017978;IPR017979;IPR000162;IPR000144;IPR028082;
P47745	IPR001068;IPR001634;IPR000276;IPR017452;
P47746	IPR000810;IPR002230;IPR000276;IPR017452;
P47747	IPR000276;IPR017452;IPR000503;
P47748	IPR000276;IPR017452;IPR001418;IPR001420;
P47752	IPR004063;IPR000276;IPR017452;IPR004061;
P47806	IPR032850;IPR036236;IPR013087;
P47811	IPR011009;IPR003527;IPR008352;IPR038784;IPR000719;IPR017441;
P47820	IPR001548;
P47824	IPR003044;IPR027309;IPR001429;
P47866	IPR017981;IPR003053;IPR003051;IPR036445;IPR001879;IPR000832;IPR017983;
P47869	IPR006028;IPR001390;IPR005432;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P47871	IPR017981;IPR036445;IPR001879;IPR003290;IPR003291;IPR000832;IPR017983;
P47872	IPR017981;IPR036445;IPR001879;IPR000832;IPR017983;IPR002144;
P47897	IPR001412;IPR004514;IPR007638;IPR007639;IPR000924;IPR020058;IPR020059;IPR020056;IPR011035;IPR014729;
P47898	IPR001397;IPR002231;IPR000276;IPR017452;
P47900	IPR000276;IPR017452;IPR000142;
P47901	IPR015076;IPR000276;IPR017452;IPR001817;IPR000628;
P47929	IPR013320;IPR030640;IPR001079;
P47936	IPR001551;IPR002230;IPR000276;IPR017452;
P47989	IPR002888;IPR036884;IPR036010;IPR001041;IPR006058;IPR000674;IPR036856;IPR016208;IPR008274;IPR037165;IPR005107;IPR036683;IPR016166;IPR036318;IPR002346;IPR022407;IPR014307;
P48032	IPR001134;IPR001820;IPR008993;IPR015612;IPR027465;IPR030490;
P48039	IPR000276;IPR017452;IPR002278;IPR027459;IPR000025;
P48044	IPR000276;IPR017452;IPR001817;IPR000161;
P48048	IPR014756;IPR016449;IPR003268;IPR013518;IPR040445;
P48050	IPR014756;IPR016449;IPR003273;IPR013518;IPR040445;
P48058	IPR001828;IPR019594;IPR001508;IPR001320;IPR028082;
P48061	IPR001811;IPR033899;IPR039813;IPR036048;
P48065	IPR000175;IPR002983;IPR037272;
P48066	IPR000175;IPR002982;IPR037272;
P48067	IPR000175;IPR003028;IPR037272;
P48145	IPR000276;IPR017452;IPR009150;IPR027348;
P48147	IPR029058;IPR002471;IPR023302;IPR001375;IPR002470;
P48163	IPR015884;IPR012301;IPR037062;IPR012302;IPR001891;IPR036291;
P48169	IPR006028;IPR001390;IPR005434;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P48281	IPR035500;IPR000536;IPR001723;IPR000324;IPR001628;IPR013088;
P48302	IPR000499;IPR001112;IPR000276;IPR017452;
P48303	IPR000987;IPR000276;IPR017452;IPR004061;
P48426	IPR023610;IPR027483;IPR002498;IPR027484;
P48442	IPR001828;IPR000337;IPR011500;IPR038550;IPR017978;IPR000068;IPR017979;IPR028082;
P48443	IPR035500;IPR021780;IPR000536;IPR001723;IPR000003;IPR001628;IPR013088;
P48449	IPR032696;IPR032697;IPR018333;IPR002365;IPR008930;
P48450	IPR032696;IPR032697;IPR018333;IPR002365;IPR008930;
P48506	IPR004308;IPR014746;
P48546	IPR017981;IPR036445;IPR001879;IPR001749;IPR000832;IPR017983;
P48729	IPR011009;IPR000719;IPR017441;IPR008271;
P48730	IPR011009;IPR000719;IPR017441;IPR008271;
P48736	IPR016024;IPR035892;IPR011009;IPR000403;IPR036940;IPR018936;IPR003113;IPR002420;IPR000341;IPR008290;IPR015433;IPR001263;IPR029071;
P48748	IPR001186;IPR000496;IPR000276;IPR017452;
P48760	IPR001645;IPR018109;IPR023600;IPR036565;IPR036615;
P48775	IPR037217;IPR004981;
P48776	IPR037217;IPR004981;
P48974	IPR015076;IPR000276;IPR017452;IPR001817;IPR000628;
P48999	IPR000907;IPR013819;IPR036226;IPR020834;IPR020833;IPR001885;IPR001024;IPR036392;
P49019	IPR000276;IPR017452;IPR028017;
P49116	IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
P49137	IPR011009;IPR027442;IPR000719;IPR017441;IPR008271;
P49138	IPR011009;IPR027442;IPR000719;IPR017441;IPR008271;
P49146	IPR000276;IPR017452;IPR001358;IPR000611;
P49185	IPR011009;IPR003527;IPR008351;IPR000719;IPR008271;
P49187	IPR011009;IPR003527;IPR008351;IPR000719;IPR008271;
P49238	IPR005387;IPR000276;IPR017452;
P49281	IPR001046;
P49286	IPR000276;IPR017452;IPR002278;IPR027459;IPR000025;
P49327	IPR029058;IPR001227;IPR036736;IPR014043;IPR016035;IPR013149;IPR023102;IPR011032;IPR032821;IPR018201;IPR014031;IPR014030;IPR016036;IPR013217;IPR036291;IPR020801;IPR020841;IPR020807;IPR020843;IPR013968;IPR020806;IPR009081;IPR006162;IPR029063;IPR001031;IPR016039;
P49336	IPR011009;IPR000719;IPR017441;IPR008271;
P49430	IPR001128;IPR017972;IPR002401;IPR036396;
P49582	IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;IPR002394;
P49616	IPR018363;IPR016054;IPR033084;
P49653	IPR003045;IPR027309;IPR001429;
P49654	IPR003046;IPR027309;IPR001429;
P49662	IPR001315;IPR029030;IPR033139;IPR016129;IPR011029;IPR002398;IPR002138;IPR001309;IPR015917;
P49674	IPR011009;IPR000719;IPR017441;IPR008271;
P49681	IPR000276;IPR017452;IPR009150;IPR027348;
P49682	IPR004070;IPR000355;IPR000276;IPR017452;
P49683	IPR000276;IPR017452;IPR001402;
P49684	IPR000276;IPR017452;IPR000670;
P49721	IPR029055;IPR035206;IPR016050;IPR001353;IPR023333;
P49743	IPR035500;IPR000536;IPR001723;IPR000003;IPR001628;IPR013088;
P49759	IPR011009;IPR000719;IPR017441;IPR008271;
P49760	IPR011009;IPR000719;IPR017441;IPR008271;
P49761	IPR011009;IPR000719;IPR017441;IPR008271;
P49763	IPR029034;IPR023581;IPR000072;
P49764	IPR029034;IPR023581;IPR000072;
P49768	IPR002031;IPR001108;IPR006639;
P49773	IPR019808;IPR001310;IPR011146;IPR036265;
P49789	IPR039383;IPR019808;IPR001310;IPR011146;IPR036265;
P49795	IPR016137;IPR036305;
P49798	IPR016137;IPR034952;IPR034953;IPR036305;IPR024066;
P49802	IPR000591;IPR015898;IPR036284;IPR016137;IPR036305;IPR036388;IPR036390;
P49810	IPR001493;IPR001108;IPR006639;
P49840	IPR011009;IPR000719;IPR017441;IPR008271;IPR039192;
P49841	IPR033573;IPR011009;IPR000719;IPR017441;IPR008271;IPR039192;
P49862	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P49888	IPR027417;IPR000863;
P49891	IPR027417;IPR000863;
P49908	IPR007671;IPR007672;IPR037941;
P49959	IPR004843;IPR029052;IPR003701;IPR007281;IPR038487;
P49961	IPR000407;
P50052	IPR000147;IPR000248;IPR000276;IPR017452;
P50053	IPR034093;IPR011611;IPR029056;
P50127	IPR005076;IPR029044;
P50129	IPR000455;IPR002231;IPR000276;IPR017452;
P50130	IPR001413;IPR000929;IPR000276;IPR017452;
P50135	IPR016673;IPR029063;
P50172	IPR036291;IPR020904;IPR002347;
P50233	IPR036291;IPR020904;IPR002347;
P50247	IPR034373;IPR000043;IPR015878;IPR036291;IPR020082;
P50281	IPR000585;IPR036375;IPR018487;IPR018486;IPR033739;IPR024079;IPR028693;IPR001818;IPR021190;IPR021805;IPR021158;IPR006026;IPR002477;IPR036365;IPR036366;
P50282	IPR000562;IPR036943;IPR000585;IPR036375;IPR018487;IPR018486;IPR013806;IPR033739;IPR024079;IPR028688;IPR001818;IPR021190;IPR021158;IPR006026;IPR002477;IPR036365;IPR036366;IPR006970;
P50293	IPR001447;IPR038765;
P50295	IPR001447;IPR038765;
P50336	IPR002937;IPR036188;IPR004572;
P50339	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P50391	IPR000276;IPR017452;IPR001933;IPR000611;
P50406	IPR002232;IPR000276;IPR017452;
P50416	IPR000542;IPR039551;IPR032476;
P50454	IPR023795;IPR023796;IPR000215;IPR033830;IPR036186;IPR033547;
P50554	IPR004631;IPR005814;IPR015424;IPR015422;IPR015421;
P50570	IPR027188;IPR000375;IPR001401;IPR019762;IPR022812;IPR030381;IPR003130;IPR020850;IPR027417;IPR011993;IPR001849;
P50578	IPR018170;IPR020471;IPR023210;IPR036812;
P50579	IPR036005;IPR000994;IPR001714;IPR002468;IPR018349;IPR036388;IPR036390;
P50613	IPR037770;IPR011009;IPR000719;IPR017441;IPR008271;
P50637	IPR030164;IPR038330;IPR004307;
P50747	IPR019197;IPR004408;IPR003142;IPR004143;
P50750	IPR011009;IPR000719;IPR017441;IPR008271;
P50897	IPR029058;IPR002472;IPR030294;
P50997	IPR006068;IPR004014;IPR023299;IPR018303;IPR023298;IPR008250;IPR036412;IPR023214;IPR005775;IPR001757;
P51144	IPR000276;IPR017452;IPR001681;IPR000913;
P51151	IPR027417;IPR005225;IPR001806;
P51160	IPR003018;IPR029016;IPR003607;IPR023088;IPR002073;IPR036971;IPR023174;
P51178	IPR000008;IPR035892;IPR011992;IPR018247;IPR002048;IPR011993;IPR001849;IPR001192;IPR028391;IPR017946;IPR015359;IPR000909;IPR001711;
P51449	IPR035500;IPR000536;IPR001723;IPR003079;IPR001628;IPR013088;
P51450	IPR035500;IPR000536;IPR001723;IPR003079;IPR001628;IPR013088;
P51451	IPR035853;IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR036028;IPR001452;IPR020635;
P51452	IPR020417;IPR020405;IPR000340;IPR024950;IPR029021;IPR016130;IPR000387;IPR020422;
P51511	IPR000585;IPR036375;IPR018487;IPR018486;IPR033739;IPR024079;IPR028729;IPR001818;IPR021190;IPR021805;IPR021158;IPR006026;IPR002477;IPR036365;
P51512	IPR000585;IPR036375;IPR018487;IPR018486;IPR033739;IPR024079;IPR028697;IPR001818;IPR021190;IPR021805;IPR021158;IPR006026;IPR002477;IPR036365;
P51531	IPR006576;IPR037259;IPR001487;IPR036427;IPR018359;IPR014978;IPR014001;IPR001650;IPR014012;IPR027417;IPR030088;IPR029295;IPR038718;IPR000330;
P51532	IPR030100;IPR006576;IPR037259;IPR001487;IPR036427;IPR018359;IPR014978;IPR014001;IPR001650;IPR014012;IPR027417;IPR029295;IPR038718;IPR000330;
P51570	IPR000705;IPR019741;IPR019539;IPR013750;IPR036554;IPR006204;IPR006203;IPR006206;IPR020568;IPR014721;
P51575	IPR003044;IPR027309;IPR001429;
P51576	IPR003044;IPR027309;IPR001429;
P51577	IPR003047;IPR027309;IPR001429;
P51580	IPR029063;IPR025835;IPR008854;
P51582	IPR000276;IPR017452;IPR000018;
P51589	IPR001128;IPR017972;IPR002401;IPR008071;IPR036396;
P51608	IPR016177;IPR017353;IPR001739;
P51617	IPR011029;IPR000488;IPR035533;IPR035536;IPR011009;IPR000719;IPR017441;IPR008271;
P51635	IPR018170;IPR020471;IPR023210;IPR036812;
P51639	IPR002202;IPR023074;IPR023076;IPR004554;IPR004816;IPR023282;IPR009023;IPR009029;IPR000731;
P51647	IPR016161;IPR016163;IPR016160;IPR029510;IPR016162;IPR015590;
P51649	IPR016161;IPR016163;IPR016160;IPR029510;IPR016162;IPR015590;IPR010102;
P51656	IPR011348;IPR036291;IPR020904;IPR002347;
P51657	IPR011348;IPR036291;IPR020904;IPR002347;
P51658	IPR036291;IPR020904;IPR002347;
P51661	IPR036291;IPR020904;IPR002347;
P51675	IPR002236;IPR034321;IPR000355;IPR000276;IPR017452;
P51677	IPR002238;IPR000355;IPR000276;IPR017452;
P51678	IPR002238;IPR000355;IPR000276;IPR017452;
P51679	IPR002239;IPR000355;IPR000276;IPR017452;
P51681	IPR002240;IPR000355;IPR000276;IPR017452;
P51682	IPR002240;IPR000355;IPR000276;IPR017452;
P51683	IPR002237;IPR000355;IPR000276;IPR017452;
P51684	IPR004067;IPR000355;IPR000276;IPR017452;
P51685	IPR004068;IPR000355;IPR000276;IPR017452;
P51686	IPR004069;IPR000355;IPR000276;IPR017452;
P51692	IPR008967;IPR000980;IPR036860;IPR001217;IPR035858;IPR035886;IPR036535;IPR013800;IPR015988;IPR013801;IPR012345;IPR013799;
P51787	IPR005821;IPR003937;IPR013821;IPR005827;IPR028325;
P51812	IPR000961;IPR011009;IPR017892;IPR000719;IPR017441;IPR016239;IPR008271;
P51813	IPR028840;IPR035875;IPR011009;IPR011993;IPR001849;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR008266;IPR020635;IPR001562;
P51817	IPR000961;IPR011009;IPR000719;IPR017441;IPR008271;
P51843	IPR035500;IPR033544;IPR000536;IPR001723;IPR025900;
P51878	IPR001315;IPR029030;IPR033139;IPR016129;IPR011029;IPR002398;IPR002138;IPR001309;IPR015917;
P51907	IPR001991;IPR018107;IPR036458;
P51955	IPR011009;IPR000719;IPR008271;
P51956	IPR011009;IPR000719;IPR017441;IPR008271;
P51957	IPR011009;IPR000719;IPR017441;IPR008271;
P51993	IPR031481;IPR001503;IPR038577;
P52020	IPR036188;IPR013698;IPR040125;
P52209	IPR008927;IPR013328;IPR006114;IPR006113;IPR006115;IPR006184;IPR036291;IPR006183;
P52292	IPR011989;IPR016024;IPR032413;IPR000225;IPR002652;IPR036975;IPR024931;
P52332	IPR019749;IPR035963;IPR019748;IPR000299;IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR008266;IPR020635;IPR016251;IPR020776;
P52333	IPR019749;IPR000299;IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR008266;IPR020635;IPR016251;IPR020775;
P52500	IPR001556;IPR001966;IPR000276;IPR017452;
P52564	IPR011009;IPR000719;IPR017441;IPR008271;
P52565	IPR014756;IPR000406;IPR024792;
P52623	IPR027417;IPR006083;IPR029920;IPR000764;
P52624	IPR018016;IPR000845;IPR035994;IPR010059;
P52633	IPR008967;IPR000980;IPR036860;IPR001217;IPR028187;IPR035857;IPR036535;IPR013800;IPR015988;IPR013801;IPR012345;IPR013799;
P52655	IPR004855;IPR009088;
P52702	IPR001922;IPR000929;IPR000276;IPR017452;
P52703	IPR001620;IPR000929;IPR000276;IPR017452;
P52732	IPR025901;IPR027640;IPR019821;IPR001752;IPR036961;IPR027417;
P52757	IPR035840;IPR017356;IPR020454;IPR002219;IPR008936;IPR037860;IPR000198;IPR000980;IPR036860;
P52788	IPR030374;IPR030373;IPR029063;IPR035246;IPR037163;IPR015576;
P52789	IPR001312;IPR019807;IPR022673;IPR022672;
P52792	IPR039073;IPR001312;IPR019807;IPR022673;IPR022672;
P52895	IPR018170;IPR020471;IPR023210;IPR036812;
P53041	IPR004843;IPR029052;IPR013235;IPR006186;IPR011236;IPR013026;IPR011990;IPR001440;IPR019734;
P53350	IPR011009;IPR033702;IPR033701;IPR033695;IPR000959;IPR036947;IPR000719;IPR017441;IPR008271;
P53355	IPR002110;IPR020683;IPR036770;IPR020676;IPR011029;IPR000488;IPR011009;IPR027417;IPR000719;IPR017441;IPR020859;IPR008271;
P53396	IPR014608;IPR017440;IPR032263;IPR016143;IPR002020;IPR036969;IPR033847;IPR003781;IPR005811;IPR036291;IPR017866;IPR016102;
P53582	IPR036005;IPR000994;IPR001714;IPR002467;IPR031615;
P53602	IPR036554;IPR006204;IPR005935;IPR029765;IPR020568;IPR014721;
P53609	IPR001330;IPR008930;
