Entry	Cross-reference (InterPro)
O43147	IPR000195;IPR035969;IPR004012;IPR037213;IPR037745;IPR021935;
Q96HU1	IPR000195;IPR035969;IPR004012;IPR037213;IPR035833;IPR036028;IPR001452;
Q99963	IPR027267;IPR004148;IPR028501;IPR032469;IPR035824;IPR036028;IPR001452;
Q9BRG2	IPR023578;IPR001895;IPR036964;IPR000980;IPR036860;
Q96B97	IPR035770;IPR035771;IPR035772;IPR036028;IPR001452;
Q5SQS7	IPR000980;IPR036860;IPR035839;
Q8TBC3	IPR000210;IPR011333;IPR003131;IPR001680;IPR036322;
Q9Y371	IPR027267;IPR004148;IPR036028;IPR001452;IPR028503;IPR035695;
Q6ZV89	IPR011993;IPR006020;IPR000980;IPR036860;
Q9BTD1	
Q14683	IPR027417;IPR003395;IPR024704;IPR029683;IPR010935;IPR036277;
Q92925	IPR030090;IPR019835;IPR036885;IPR003121;
Q6STE5	IPR038043;IPR019835;IPR036885;IPR003121;
Q16637	IPR010304;IPR002999;
P62318	IPR027141;IPR001163;IPR010920;IPR034099;
A6NHR9	IPR003594;IPR036890;IPR010935;IPR036277;IPR038892;
Q9NPD5	IPR002350;IPR036058;IPR020846;IPR036259;IPR004156;
O14543	IPR000980;IPR036860;IPR028414;IPR035863;IPR001496;IPR036036;
Q9Y5X3	IPR027267;IPR001683;IPR036871;IPR028654;IPR014637;IPR039358;IPR015404;
Q9UNH7	IPR027267;IPR001683;IPR036871;IPR014637;IPR028657;IPR039358;IPR015404;
Q9NSU2	IPR013520;IPR012337;IPR036397;
Q9BQ50	IPR013520;IPR012337;IPR036397;IPR034926;
P02787	IPR030685;IPR016357;IPR001156;IPR018195;
P02788	IPR030684;IPR016357;IPR001156;IPR018195;
P0CF51	IPR007110;IPR036179;IPR013783;IPR003597;
Q07283	IPR011992;IPR018247;IPR002048;IPR034325;IPR001751;IPR013787;
Q9UDY6	IPR001870;IPR003879;IPR013320;IPR006574;IPR003877;IPR000315;IPR001841;IPR013083;IPR017907;
O60858	IPR027370;IPR000315;IPR001841;IPR013083;IPR017907;
Q14142	IPR001870;IPR003879;IPR013320;IPR006574;IPR003877;IPR000315;
Q9C019	IPR001870;IPR003879;IPR013320;IPR006574;IPR003877;IPR027370;IPR000315;IPR001841;IPR013083;IPR017907;
Q9Y577	IPR001870;IPR003879;IPR013320;IPR006574;IPR003877;IPR032918;IPR035687;IPR027370;IPR000315;IPR001841;IPR013083;IPR017907;
O15344	IPR001870;IPR003649;IPR003879;IPR013320;IPR017903;IPR003961;IPR036116;IPR013783;IPR027727;IPR006574;IPR003877;IPR027370;IPR000315;IPR001841;IPR013083;IPR017907;
Q8IYM9	IPR001870;IPR003879;IPR013320;IPR035827;IPR003877;IPR027370;IPR000315;IPR001841;IPR013083;IPR017907;
P36406	IPR003649;IPR027417;IPR005225;IPR006689;IPR027370;IPR000315;IPR013087;IPR001841;IPR013083;IPR017907;
Q9BYJ4	IPR001870;IPR003879;IPR013320;IPR003877;IPR035826;IPR000315;IPR001841;IPR013083;IPR017907;
Q9UPQ4	IPR001870;IPR003879;IPR013320;IPR006574;IPR003877;IPR000315;IPR001841;IPR013083;IPR017907;
Q9NQ86	IPR001870;IPR003879;IPR013320;IPR017903;IPR003961;IPR036116;IPR013783;IPR035727;IPR027726;IPR027370;IPR000315;IPR001841;IPR017907;
O94972	IPR003649;IPR002083;IPR008974;IPR037299;IPR000315;IPR001841;IPR013083;
O00635	IPR001870;IPR003879;IPR013320;IPR006574;IPR035790;IPR003877;IPR000315;IPR001841;IPR013083;IPR017907;
Q96BQ3	IPR001870;IPR003879;IPR013320;IPR003877;IPR000315;IPR001841;IPR013083;IPR017907;
Q7Z4K8	IPR001870;IPR013320;IPR017903;IPR003961;IPR036116;IPR013783;IPR035731;IPR027370;IPR000315;IPR001841;IPR017907;
Q96LD4	IPR001870;IPR013320;IPR027370;IPR000315;IPR001841;IPR013083;IPR017907;
Q8IWZ4	IPR000315;IPR001841;IPR013083;
Q86XT4	IPR001870;IPR003879;IPR013320;IPR006574;IPR003877;IPR027370;IPR000315;IPR001841;IPR013083;IPR017907;
Q9BSJ1	IPR001870;IPR003879;IPR013320;IPR003877;IPR000315;IPR001841;IPR013083;IPR017907;
Q9BYV6	IPR017903;IPR027370;IPR000315;IPR001841;IPR013083;IPR017907;
Q9BRZ2	IPR011042;IPR027370;IPR000315;IPR001841;IPR013083;IPR017907;
Q8NG06	IPR001870;IPR003879;IPR013320;IPR006574;IPR035787;IPR003877;IPR000315;IPR001841;IPR013083;IPR017907;
Q8IWR1	IPR027370;IPR000315;IPR001841;IPR013083;IPR017907;
Q495X7	IPR001870;IPR003879;IPR013320;IPR006574;IPR035786;IPR003877;IPR000315;IPR001841;IPR013083;IPR017907;
Q5EBN2	IPR000315;IPR001841;IPR013083;IPR017907;
Q6PJ69	IPR001870;IPR003879;IPR013320;IPR003877;IPR000315;IPR018957;IPR001841;IPR013083;IPR017907;
O15016	IPR003649;IPR001487;IPR036427;IPR037372;IPR019786;IPR000315;IPR011011;IPR001965;IPR019787;
Q6AZZ1	IPR001870;IPR003879;IPR013320;IPR006574;IPR003877;IPR000315;IPR001841;IPR013083;IPR017907;
Q86WT6	IPR001870;IPR003879;IPR013320;IPR006574;IPR003877;IPR001841;IPR013083;IPR017907;
Q9C093	IPR001715;IPR010441;IPR036872;IPR011992;IPR027417;
Q86UV7	IPR027370;IPR000315;IPR001841;IPR013083;IPR017907;
Q92519	IPR011009;IPR000719;IPR024104;
Q9UJV3	IPR001870;IPR003649;IPR003879;IPR013320;IPR017903;IPR003961;IPR036116;IPR033491;IPR035752;IPR003877;IPR027370;IPR000315;IPR001841;IPR013083;IPR017907;
O75382	IPR011042;IPR003649;IPR017868;IPR001298;IPR013783;IPR014756;IPR001258;IPR013017;IPR027370;IPR000315;IPR001841;IPR013083;IPR017907;
Q96BR1	IPR000961;IPR037900;IPR011009;IPR001683;IPR017892;IPR000719;IPR017441;IPR036871;IPR008271;IPR037709;
Q13573	IPR017862;IPR004015;
P14678	IPR001163;IPR010920;IPR017131;
Q9NVS2	IPR001648;IPR036870;
P82909	IPR020373;
O15235	IPR012340;IPR006032;IPR005679;
Q66K80	
Q8N2Y8	IPR004012;IPR037213;IPR036028;IPR001452;
Q16799	IPR003388;
O95197	IPR003388;
Q8IZC4	IPR012966;IPR011072;IPR011993;IPR001849;IPR030469;
Q5TH74	IPR010736;
Q05952	IPR000678;
Q7RTN6	IPR011009;IPR000719;
Q9Y3F4	IPR020472;IPR015943;IPR001680;IPR019775;IPR017986;IPR036322;
Q5VSL9	IPR040185;IPR021819;IPR012486;
Q9ULQ0	IPR040185;IPR021819;IPR012486;
P08842	IPR017849;IPR017850;IPR024607;IPR000917;
Q13033	IPR020472;IPR013258;IPR015943;IPR001680;IPR019775;IPR017986;IPR036322;
E0CX11	IPR027854;
Q8TCJ2	IPR003674;
P61266	IPR010989;IPR037016;IPR006012;IPR006011;IPR000727;
Q86Y82	IPR010989;IPR006012;IPR006011;IPR000727;
P32856	IPR010989;IPR028671;IPR006012;IPR006011;IPR000727;
Q6ZWJ1	IPR001478;IPR036034;IPR001202;IPR036020;
Q15833	IPR027482;IPR001619;IPR036045;
Q9Y6J8	IPR000340;IPR024950;IPR029021;IPR001763;IPR036873;IPR020422;
P48995	IPR002110;IPR020683;IPR036770;IPR005821;IPR013555;IPR005457;IPR002153;
Q9UBN4	IPR002110;IPR020683;IPR036770;IPR005821;IPR013555;IPR005460;IPR002153;
Q9UL62	IPR002110;IPR020683;IPR036770;IPR005821;IPR013555;IPR005461;IPR002153;
Q9Y210	IPR002110;IPR020683;IPR036770;IPR005821;IPR013555;IPR005462;IPR002153;
Q9HCX4	IPR002110;IPR020683;IPR036770;IPR005821;IPR013555;IPR005463;IPR002153;
Q9UBS9	IPR008979;IPR012919;
Q9BXA5	IPR000276;IPR017452;
Q8IX01	IPR000467;IPR040169;IPR000061;IPR035967;
Q06330	IPR015350;IPR036358;IPR040159;IPR013783;IPR014756;IPR008967;IPR015351;IPR037095;IPR038007;
Q8NBK3	IPR016187;IPR005532;
Q8NBJ7	IPR016187;IPR005532;
P61956	IPR022617;IPR033950;IPR029071;IPR000626;
Q6EEV6	IPR022617;IPR033950;IPR029071;IPR000626;
G2XKQ0	IPR022617;IPR033950;IPR029071;IPR000626;
O75486	IPR009072;IPR003195;
M5A8F1	
P51687	IPR001199;IPR036400;IPR018506;IPR014756;IPR005066;IPR008335;IPR000572;IPR036374;IPR022407;
Q6NVH7	IPR027417;IPR033586;
Q9BX26	IPR024835;IPR024832;
Q8NET8	IPR002110;IPR020683;IPR036770;IPR005821;IPR024862;IPR008347;IPR024866;
Q9NQA5	IPR002110;IPR020683;IPR036770;IPR005821;IPR024862;IPR008346;IPR008344;
Q9H1D0	IPR002110;IPR020683;IPR036770;IPR005821;IPR024862;IPR008344;IPR008345;
Q8WWH5	IPR020103;IPR002501;IPR014780;
O95900	IPR020103;IPR002501;IPR039048;
Q9UQF0	IPR018154;
Q86VQ6	IPR036188;IPR023753;IPR016156;IPR002109;IPR011899;IPR001100;IPR004099;IPR012999;IPR036249;IPR006338;
P07477	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P20231	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
Q9BZJ3	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
Q15031	IPR001412;IPR002300;IPR002302;IPR013155;IPR014729;IPR009080;IPR009008;
Q9NX07	IPR012677;IPR035979;IPR000504;IPR034510;
A6NDD5	IPR007593;
P59090	
O43776	IPR004364;IPR006195;IPR004522;IPR002312;IPR012340;IPR004365;
O15056	IPR015047;IPR036691;IPR005135;IPR000300;IPR012677;IPR035979;IPR000504;IPR002013;IPR034974;IPR034973;
Q6ZMZ3	IPR012315;IPR018159;IPR002017;IPR030267;
O15061	IPR001664;IPR018039;IPR039008;IPR030634;
Q96PP4	IPR029241;
Q63HK5	IPR001356;IPR027008;IPR026810;IPR013087;
P01222	IPR029034;IPR006208;IPR001545;IPR018245;
P16473	IPR000276;IPR017452;IPR002131;IPR026906;IPR032675;IPR002274;IPR034298;
Q9UJT2	IPR028214;
Q9H1Z9	IPR000301;IPR018499;IPR018503;IPR008952;
O95857	IPR000301;IPR018499;
Q8NG11	IPR000301;IPR018499;IPR018503;IPR008952;
Q96FV3	IPR000301;IPR018499;IPR018503;IPR008952;
P0C672	IPR000301;IPR018499;IPR008952;
Q12999	IPR000301;IPR018499;
Q86UF1	IPR000301;IPR018499;IPR008952;
Q9H987	IPR001478;IPR036034;
O14817	IPR000301;IPR018499;IPR018503;IPR008952;
P62079	IPR000301;IPR018499;IPR018503;IPR008952;
O43657	IPR000301;IPR018499;IPR018503;IPR008952;
Q7L3T8	IPR002314;IPR006195;IPR004154;IPR036621;IPR002316;IPR033730;
P08247	IPR008253;IPR001285;IPR028714;
B1AH88	
P30536	IPR030164;IPR038330;IPR004307;
P0CW00	IPR037231;IPR002164;
Q2NL82	IPR012948;IPR039761;IPR007034;IPR030387;
Q9UJK0	IPR022968;IPR007209;IPR007177;
Q9BXA7	IPR011009;IPR000719;IPR017441;IPR008271;
Q96PF2	IPR011009;IPR000719;IPR017441;IPR008271;
Q96PN8	IPR011009;IPR000719;IPR017441;
Q8N6N2	IPR013026;IPR011990;IPR013105;IPR019734;
P21579	IPR000008;IPR035892;IPR001565;IPR015428;
Q15527	
O15260	IPR002995;
Q8NHG7	IPR031632;
O43463	IPR016197;IPR000953;IPR023780;IPR023779;IPR011381;IPR003616;IPR007728;IPR001214;
Q9NZQ8	IPR005821;IPR029577;
Q96A49	IPR005607;IPR035925;
Q15431	IPR008827;IPR024835;
P12081	IPR006195;IPR004154;IPR036621;IPR015807;IPR004516;IPR033656;IPR009068;IPR000738;
P41252	IPR001412;IPR002300;IPR033709;IPR002301;IPR023586;IPR013155;IPR014729;IPR009080;IPR009008;
Q9NSE4	IPR001412;IPR002300;IPR033708;IPR002301;IPR023585;IPR013155;IPR014729;IPR009080;IPR009008;IPR010663;
Q8NHM4	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
Q15661	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
Q99816	IPR037202;IPR017916;IPR016135;IPR008883;
Q7RTX0	IPR001828;IPR000337;IPR011500;IPR038550;IPR017978;IPR000068;IPR017979;IPR028082;
Q96A04	IPR031679;
Q15046	IPR004364;IPR006195;IPR002313;IPR034762;IPR018149;IPR012340;IPR004365;
P56192	IPR001412;IPR010987;IPR036282;IPR004046;IPR023458;IPR014758;IPR015413;IPR033911;IPR029038;IPR014729;IPR009068;IPR009080;IPR000738;
Q92797	IPR011989;IPR016024;IPR021850;IPR032460;IPR022075;
P17600	IPR013815;IPR016185;IPR028713;IPR001359;IPR020898;IPR019735;IPR019736;IPR020897;
O14994	IPR013815;IPR016185;IPR028712;IPR001359;IPR020898;IPR019735;IPR019736;IPR020897;
Q9H7C4	IPR001664;IPR039008;IPR027702;
O43426	IPR015047;IPR036691;IPR005135;IPR000300;IPR012677;IPR035979;IPR000504;IPR002013;IPR034972;IPR034971;
P49815	IPR016024;IPR035974;IPR000331;IPR003913;IPR018515;IPR027107;IPR024584;
Q96I59	IPR004364;IPR006195;IPR004522;IPR002312;IPR012340;IPR004365;
Q9UMS6	IPR001478;IPR036034;
Q9H7V2	IPR007593;
Q8TBG9	IPR008253;IPR001285;
Q9BZW7	IPR033323;
P98066	IPR016186;IPR016187;IPR000859;IPR000538;IPR035914;
A1L157	IPR000301;IPR018499;IPR008952;
O95859	IPR000301;IPR018499;IPR018503;IPR008952;
O60636	IPR000301;IPR018499;IPR018503;IPR008952;
Q96QS1	IPR018499;IPR008952;
O60637	IPR000301;IPR018499;IPR018503;IPR008952;
Q5VXT5	IPR008253;IPR001285;
P19075	IPR000301;IPR018499;IPR018503;IPR008952;
O75954	IPR000301;IPR018499;IPR018503;IPR008952;
Q99598	IPR016069;IPR002848;IPR016068;IPR036081;
Q15631	IPR033956;IPR016069;IPR002848;IPR016068;IPR036081;
Q5TGU0	IPR038330;IPR004307;
Q9HCF6	IPR005821;IPR029583;IPR032415;IPR037162;
Q9BX84	IPR005821;IPR011009;IPR004166;IPR029597;IPR032415;IPR037162;
Q96QT4	IPR005821;IPR011009;IPR004166;IPR029601;IPR032415;IPR037162;
Q7Z2W7	IPR005821;IPR029603;
Q8NER1	IPR002110;IPR020683;IPR036770;IPR005821;IPR024862;IPR024863;IPR008347;
Q8IZU3	IPR006888;
Q96GW9	IPR014758;IPR015413;IPR033911;IPR014729;IPR009080;
Q5SRN2	IPR038754;
Q92777	IPR013815;IPR016185;IPR001359;IPR020898;IPR019735;IPR019736;IPR020897;
Q92574	IPR007483;
Q8NF91	IPR001589;IPR001715;IPR036872;IPR012315;IPR018159;IPR002017;IPR030265;
Q8WXH0	IPR001589;IPR001715;IPR036872;IPR012315;IPR018159;IPR002017;IPR030266;
Q8N205	IPR012315;IPR030268;
Q9BY10	IPR011701;IPR036259;IPR001958;
Q8N3V7	IPR028753;
Q8WU66	IPR013320;IPR009039;IPR005492;IPR001791;
Q9UMZ2	IPR011992;IPR000261;IPR039656;
Q6ZSZ6	IPR001356;IPR027008;IPR026808;IPR013087;
Q9NRE2	IPR001356;IPR027008;IPR027010;IPR013087;
Q8WUA8	IPR001611;IPR003591;IPR032675;
Q969D9	IPR029189;IPR038329;
O95858	IPR000301;IPR018499;IPR008952;
Q9UKR8	IPR000301;IPR018499;IPR008952;
Q96SJ8	IPR000301;IPR018499;IPR018503;IPR008952;
O60635	IPR000301;IPR018499;IPR018503;IPR008952;
P41732	IPR000301;IPR018499;IPR018503;IPR008952;
Q96NA8	IPR028002;IPR010989;IPR006011;IPR000727;
Q16563	IPR008253;IPR001285;
P07996	IPR013320;IPR001881;IPR013032;IPR000742;IPR001791;IPR037349;IPR028499;IPR003367;IPR017897;IPR008859;IPR000884;IPR036383;IPR028974;IPR001007;
P35442	IPR013320;IPR001881;IPR013032;IPR000742;IPR024731;IPR001791;IPR037349;IPR003367;IPR017897;IPR008859;IPR000884;IPR036383;IPR015455;IPR028974;IPR001007;
P49746	IPR013320;IPR001881;IPR013032;IPR000742;IPR018097;IPR001791;IPR024665;IPR037349;IPR028507;IPR003367;IPR017897;IPR008859;IPR028974;
P35443	IPR013320;IPR001881;IPR013032;IPR000742;IPR018097;IPR001791;IPR024665;IPR037349;IPR003367;IPR017897;IPR008859;IPR028974;
Q9UI38	IPR009003;IPR001314;IPR001254;
Q01534	IPR037231;IPR002164;
A6NKD2	IPR037231;IPR002164;
P0CV98	IPR037231;IPR002164;
P0CV99	IPR037231;IPR002164;
Q9Y5U2	IPR029338;
Q6SA08	IPR011009;IPR000719;IPR017441;IPR008271;
Q9BXA6	IPR011009;IPR000719;IPR017441;IPR008271;
Q9NQE7	IPR029058;IPR008758;
Q5T7W7	IPR001763;IPR036873;IPR022111;
H0UI37	IPR001763;IPR036873;
Q9H0U9	IPR037231;IPR002164;
Q9UJ04	IPR037231;IPR002164;
Q86VY4	IPR037231;IPR002164;
Q8N831	IPR037231;IPR002164;
Q8NDW8	IPR013026;IPR011990;IPR019734;IPR040364;
Q7Z4L5	IPR013026;IPR011990;IPR019734;IPR040364;
Q6PF05	IPR011990;
Q86WT1	IPR013026;IPR011990;IPR019734;IPR039941;
Q8N4P2	IPR013026;IPR011990;IPR019734;IPR039941;
Q5SRH9	IPR019412;IPR011990;IPR019734;IPR030416;
Q96N46	IPR012340;IPR003029;IPR013026;IPR011990;IPR019734;IPR039190;
P53804	IPR013026;IPR011990;IPR019734;IPR001841;IPR013083;
Q6P2S7	IPR025139;IPR027417;IPR011990;
O95801	IPR013026;IPR011990;IPR019734;
Q8N0Z6	IPR013026;IPR011990;IPR019734;IPR032076;IPR038645;
Q9ULT0	IPR013026;IPR011990;IPR019734;IPR026900;
Q86TV6	IPR013026;IPR011990;IPR019734;
Q92623	IPR013026;IPR011990;IPR013105;IPR019734;
Q8N5M4	IPR013026;IPR011990;IPR013105;IPR019734;
Q5T160	IPR001412;IPR001278;IPR036695;IPR035684;IPR008909;IPR014729;IPR009080;
P02766	IPR023418;IPR030178;IPR000895;IPR023416;IPR036817;IPR023419;
Q9UH99	IPR008979;IPR030272;IPR012919;
Q7L0J3	IPR001646;IPR011701;IPR020846;IPR005828;IPR036259;IPR005829;IPR022308;
P49588	IPR002318;IPR018162;IPR018165;IPR018164;IPR023033;IPR003156;IPR018163;IPR009000;IPR012947;
Q9UGT4	IPR005533;IPR036024;IPR001212;IPR035976;IPR000436;IPR001846;
Q96PV0	IPR000008;IPR035892;IPR021887;IPR001849;IPR039360;IPR023152;IPR001936;IPR008936;IPR037779;
P47897	IPR001412;IPR004514;IPR007638;IPR007639;IPR000924;IPR020058;IPR020059;IPR020056;IPR011035;IPR014729;
Q15361	IPR017877;IPR015495;IPR001005;
Q6NXR4	IPR016024;IPR018870;
P33981	IPR011009;IPR027084;IPR000719;IPR017441;IPR008271;IPR011990;
Q8NHH1	IPR013815;IPR004344;
O95922	IPR013815;IPR004344;IPR027750;
Q9BWV7	IPR013815;IPR004344;
Q9Y4R7	IPR004344;IPR027753;
Q14679	IPR013815;IPR004344;IPR027748;
Q6EMB2	IPR013815;IPR004344;
A6PVC2	IPR004344;
Q3SXZ7	IPR013815;IPR004344;IPR027751;
Q5BVD1	IPR033223;
Q9BTX7	IPR001251;IPR036865;IPR011074;IPR036273;
P26651	IPR000571;IPR036855;
P49591	IPR002314;IPR006195;IPR002317;IPR015866;IPR033729;IPR010978;
Q12792	IPR002108;IPR029006;IPR028458;
Q6IBS0	IPR002108;IPR029006;IPR028458;
Q17RD7	IPR000008;IPR035892;IPR028690;
Q9BSW7	IPR000008;IPR035892;IPR001565;IPR014705;
Q6XYQ8	IPR000008;IPR035892;IPR001565;IPR028677;
O00445	IPR000008;IPR035892;IPR001565;IPR028689;
Q7L8C5	IPR000008;IPR035892;IPR028692;
C9JJH3	IPR006861;IPR038765;IPR001394;IPR018200;IPR028889;
C9JVI0	IPR006861;IPR038765;IPR001394;IPR018200;IPR028889;
C9JLJ4	IPR006861;IPR038765;IPR001394;IPR018200;IPR028889;
O95425	IPR029006;IPR007123;IPR015628;IPR007122;IPR003128;IPR036886;
Q8N4V2	IPR011701;IPR020846;IPR005828;IPR036259;IPR004749;
Q15022	IPR019135;
Q7Z4N2	IPR005821;IPR029588;IPR032415;IPR037162;
Q58G82	IPR000008;IPR035892;IPR028696;
Q5T5J6	IPR029060;IPR002716;
Q9Y5S1	IPR002110;IPR020683;IPR036770;IPR005821;IPR024862;IPR008347;IPR024865;
Q16881	IPR036188;IPR023753;IPR016156;IPR002109;IPR001100;IPR004099;IPR012999;IPR036249;IPR006338;
Q9NNW7	IPR036188;IPR023753;IPR016156;IPR001100;IPR004099;IPR012999;IPR006338;
P07478	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P35030	IPR009003;IPR001314;IPR001254;IPR018114;
P57105	IPR001478;IPR036034;
Q9NRR2	IPR009003;IPR001314;IPR001254;IPR018114;
Q7RTX1	IPR001828;IPR000337;IPR011500;IPR038550;IPR017978;IPR000068;IPR017979;IPR028082;
Q8TE23	IPR001828;IPR000337;IPR011500;IPR038550;IPR017978;IPR000068;IPR017979;IPR028082;
Q9P2J5	IPR001412;IPR002300;IPR004493;IPR013155;IPR009080;IPR009008;
O94901	IPR008979;IPR018539;IPR032680;IPR012919;
A6NEL2	IPR002110;IPR020683;IPR036770;
Q8IYB8	IPR001650;IPR027417;IPR022192;
Q5JTZ9	IPR002318;IPR018162;IPR018165;IPR018164;IPR023033;IPR018163;IPR009000;IPR012947;
Q9UHF7	IPR039355;IPR028440;IPR036236;IPR013087;IPR000679;IPR013088;
Q9HBA0	IPR002110;IPR020683;IPR036770;IPR005821;IPR024862;IPR008347;IPR008348;
P60508	IPR018154;
Q9Y4A5	IPR016024;IPR003152;IPR011009;IPR000403;IPR003151;IPR014009;IPR033317;
O43156	IPR011989;IPR016024;IPR016441;
Q9BSA4	IPR006990;
Q9C0H2	IPR006990;
P50607	IPR025659;IPR000007;IPR018066;IPR005398;
Q9NNX1	IPR024846;
O75896	IPR029393;
Q13454	IPR021149;IPR036249;
Q9GZX9	IPR006761;
Q8WVJ9	IPR011598;IPR036638;
Q86SS6	IPR000008;IPR035892;IPR001565;IPR028691;
A2RUC4	IPR003347;IPR029612;
Q13432	IPR014756;IPR008015;IPR037036;IPR032977;
D6RCP7	IPR006861;IPR038765;IPR001394;IPR018200;IPR028889;
P26640	IPR001412;IPR002300;IPR033705;IPR010987;IPR036282;IPR004046;IPR013155;IPR014729;IPR009080;IPR037118;IPR009008;IPR002303;
Q9BVX2	IPR009790;
Q9Y5J6	IPR004217;IPR035427;
Q3SY00	
Q9BXJ8	IPR012926;
Q8WVE7	IPR019334;
Q9NUM4	IPR009790;
Q8IUX1	IPR009801;
Q99576	IPR000580;
Q9Y519	IPR005178;
Q96EM0	IPR008794;
Q08AM6	IPR011989;IPR016024;IPR026825;IPR032878;IPR021841;
P0CW01	IPR037231;IPR002164;
Q969E8	IPR019398;
Q8NFU3	IPR001763;IPR036873;
Q9H489	IPR037231;IPR002164;
Q9H2G4	IPR037231;IPR002164;
Q5VTQ0	IPR019412;IPR019734;IPR034305;
Q8N584	IPR019412;IPR011990;
Q5TCY1	IPR011009;IPR000719;IPR017441;
Q6IQ55	IPR011009;IPR000719;IPR017441;
Q9H892	IPR016024;IPR013026;IPR011990;IPR001440;IPR019734;
Q8NBP0	IPR013026;IPR011990;IPR001440;IPR019734;
Q8NEE8	IPR013026;IPR011990;IPR001440;IPR019734;
Q96AE7	IPR013026;IPR011990;IPR019734;
Q6DKK2	IPR013026;IPR011990;IPR019734;IPR040395;
Q99614	IPR013026;IPR011990;IPR001440;IPR019734;
Q5TAA0	IPR011990;IPR019734;
Q5W5X9	IPR011990;IPR019734;
A2A3L6	IPR013026;IPR011990;IPR024812;IPR019734;
Q96NG3	IPR013026;IPR011990;IPR019734;IPR040111;
Q6P3X3	IPR013026;IPR011990;IPR013105;IPR019734;
Q96AY4	IPR024983;IPR013026;IPR011990;IPR019734;
Q8NA56	IPR013026;IPR011990;IPR019734;
Q49AM3	IPR013026;IPR011990;IPR019734;
Q5I0X7	IPR013026;IPR011990;IPR001440;IPR019734;
Q6PID6	IPR013026;IPR011990;IPR019734;
A8MYJ7	IPR013026;IPR011990;IPR019734;
A6NLP5	IPR013026;IPR011990;IPR019734;IPR038906;
Q6PGP7	IPR039226;IPR013026;IPR011990;IPR019734;
Q5R3I4	IPR011990;IPR033891;
Q86TZ1	IPR013026;IPR011990;IPR001440;IPR019734;
Q8TAM2	IPR028796;IPR013026;IPR011990;IPR019734;
P54136	IPR001412;IPR001278;IPR005148;IPR036695;IPR035684;IPR008909;IPR014729;IPR009080;
Q9UNY4	IPR002464;IPR014001;IPR001650;IPR027417;IPR038718;IPR000330;IPR010666;
Q6ZVT0	IPR004344;IPR027752;
Q14166	IPR013815;IPR004344;IPR027749;
A6NNM8	IPR013815;IPR004344;
Q8N841	IPR013815;IPR004344;IPR027754;
Q6ZT98	IPR013815;IPR004344;
Q8N2H4	IPR016973;IPR019185;
Q8NG68	IPR004344;
Q9NP81	IPR002314;IPR006195;IPR002317;IPR033729;IPR010978;
P49638	IPR001251;IPR036865;IPR011074;IPR036273;
Q9BZA0	
Q9BZ98	
Q9BZ97	
Q9H313	IPR006990;
Q2TAM9	
Q8IYJ3	IPR000008;IPR035892;IPR010911;IPR028378;IPR013083;
Q9HCH5	IPR000008;IPR035892;IPR010911;IPR027006;IPR013083;
Q8N9I0	IPR000008;IPR035892;IPR001565;IPR015428;
Q9H2B2	IPR000008;IPR035892;IPR001565;IPR028683;
P10074	IPR000210;IPR011333;IPR036236;IPR013087;
A6NIH7	IPR014756;IPR008015;IPR037036;
Q86TM6	IPR032832;IPR001841;IPR013083;
D6R9N7	IPR006861;IPR038765;IPR001394;IPR018200;IPR028889;
Q9Y2Z4	IPR001412;IPR002305;IPR014729;IPR036986;IPR002307;IPR024088;
A6NC51	IPR019402;
A6NKL6	IPR018787;
Q15714	IPR000580;
Q7Z7N9	IPR029776;
Q6ZMB5	IPR005178;
Q9NVA4	IPR005178;
Q9BRV3	IPR004316;
Q8N300	IPR031378;
Q4LDE5	IPR013320;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR009030;IPR003410;IPR001759;IPR035976;IPR000436;IPR011641;IPR002035;IPR036465;
Q8TD43	IPR005821;IPR029581;
Q9H5I1	IPR016197;IPR000953;IPR023780;IPR023779;IPR011381;IPR003616;IPR007728;IPR001214;
O60279	IPR016186;IPR016187;IPR000538;IPR035976;IPR000436;
Q5JPH6	IPR008925;IPR020751;IPR001412;IPR004527;IPR000924;IPR020058;IPR033910;IPR014729;
P49590	IPR006195;IPR004154;IPR036621;IPR015807;IPR004516;IPR033656;
Q15672	IPR011598;IPR036638;IPR015789;
P19971	IPR000312;IPR017459;IPR036320;IPR035902;IPR036566;IPR013102;IPR018090;IPR017872;IPR000053;
Q6IPR3	IPR003827;IPR036602;
O60294	IPR015915;IPR040212;IPR007213;IPR029063;
P25490	IPR017114;IPR036236;IPR013087;
Q5ST30	IPR001412;IPR002300;IPR033705;IPR013155;IPR014729;IPR009080;IPR009008;IPR002303;
A6NCW0	IPR038765;IPR001394;IPR018200;IPR028889;
A8MUK1	IPR006861;IPR038765;IPR001394;IPR018200;IPR028889;
Q9NUJ3	IPR008862;
B4DZS4	IPR008862;
Q86TG1	IPR019402;IPR027315;
Q5T4T1	IPR019334;
Q69YZ2	IPR018787;
Q96HP8	IPR007237;IPR009281;
Q3YBM2	IPR007237;IPR009281;
H3BS89	IPR004031;IPR039625;
